ID,STANAME,LAT,LON,COMID,GRP,COMID.DUP,eco3,ecos3.NA,AggEco,npdes,fwwd,strg,devl,cndp,wy1990,wy1991,wy1992,wy1993,wy1994,wy1995,wy1996,wy1997,wy1998,wy1999,wy2000,wy2001,wy2002,wy2003,wy2004,wy2005,wy2006,wy2007,wy2008,wy2009,wy2010,wy2011,wy2012,wy2013,wy2014,wy2015,wy2016,wy2017,wy2018
T01154000,"SAXTONS RIVER AT SAXTONS RIVER, VT",43.137578,-72.488144,10102844,g2,FALSE,58,5.3.1,NorthEast,0,63.98,37,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01154950,"COLD RIVER AT HIGH STREET, AT ALSTEAD, NH",43.14944444,-72.3616667,9331072,g3,FALSE,58,5.3.1,NorthEast,0,1.41,541,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
T01155000,"COLD RIVER AT DREWSVILLE, NH",43.131744,-72.390366,9330720,g2,FALSE,58,5.3.1,NorthEast,0,1.42,541,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01162500,"PRIEST BROOK NEAR WINCHENDON, MA",42.682586,-72.115081,9343363,g2,FALSE,58,5.3.1,NorthEast,0,9.94,518,1.84,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01165500,"MOSS BROOK AT WENDELL DEPOT, MA",42.602864,-72.35953,9343479,g2,FALSE,58,5.3.1,NorthEast,0,1.75,240,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01169000,"NORTH RIVER AT SHATTUCKVILLE, MA",42.638418,-72.725092,10294784,g2,FALSE,58,5.3.1,NorthEast,0.43,32.47,337.22,1.19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01170100,"GREEN RIVER NEAR COLRAIN, MA",42.703417,-72.670648,10294622,g2,FALSE,58,5.3.1,NorthEast,0,56.71,100,0.69,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01170930,"MILL RIVER AT CHRISTIAN LANE AT WHATELY, MA",42.44453,-72.62981,6780747,g2,FALSE,58,5.3.1,NorthEast,0,1.75,473,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
T01174000,"HOP BROOK NEAR NEW SALEM, MA",42.478422,-72.334251,7691333,g2,FALSE,58,5.3.1,NorthEast,0,1.75,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01174565,"WEST BRANCH SWIFT RIVER NEAR SHUTESBURY, MA",42.455089,-72.381752,7690043,g2,FALSE,58,5.3.1,NorthEast,0,1.75,0,1.5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01174600,"CADWELL CREEK NEAR PELHAM, MA",42.354535,-72.387862,7690217,g2,FALSE,58,5.3.1,NorthEast,0,4.37,0,2.42,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01174900,"CADWELL CREEK NEAR BELCHERTOWN, MA",42.335646,-72.369528,7691481,g2,FALSE,58,5.3.1,NorthEast,0,4.37,0,1.42,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01176780,"TWELVEMILE BROOK NEAR NORTH WILBRAHAM, MA",42.147872,-72.399528,7690705,g2,FALSE,59,8.1.7,NorthEast,0,39.18,540,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T01180000,"SYKES BROOK AT KNIGHTVILLE, MA",42.290922,-72.870375,6096229,g2,FALSE,58,5.3.1,NorthEast,0,11.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01181000,"WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",42.237312,-72.895654,6096297,g2,FALSE,58,5.3.1,NorthEast,0,14.92,5393.32,2.23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01187300,"HUBBARD RIVER NR. WEST HARTLAND, CT.",42.037316,-72.938991,6105951,g2,FALSE,58,5.3.1,NorthEast,0,38.17,202.1,0.53,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01187400,"VALLEY BK NR WEST HARTLAND, CT.",42.034261,-72.929824,6105407,g2,FALSE,58,5.3.1,NorthEast,0,37.61,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01187800,"NEPAUG R NR NEPAUG, CT.",41.820653,-72.970104,6109457,g2,FALSE,58,5.3.1,NorthEast,0,13.96,58,4.87,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T01188000,"BURLINGTON BROOK NEAR BURLINGTON, CT.",41.786209,-72.964826,6109247,g2,FALSE,59,8.1.7,NorthEast,0,17.41,0,6.83,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T01193500,"SALMON RIVER NEAR EAST HAMPTON, CT.",41.552321,-72.449253,7700458,g2,FALSE,59,8.1.7,NorthEast,0,18.2,2094,8.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T01194000,"EIGHTMILE R AT NORTH PLAIN, CT.",41.44177,-72.33286,7702612,g2,FALSE,59,8.1.7,NorthEast,0,171.63,70,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
T01194500,"EAST BRANCH EIGHTMILE RIVER NEAR NORTH LYME, CT.",41.427876,-72.33425,7702618,g2,FALSE,59,8.1.7,NorthEast,0,15.43,246,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01195100,"INDIAN RIVER NEAR CLINTON, CT.",41.305933,-72.531201,6177558,g2,FALSE,59,8.1.7,NorthEast,0,201,0,12.73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01195200,"NECK R NR MADISON, CT.",41.282598,-72.61926,6177942,g2,FALSE,59,8.1.7,NorthEast,0,42.66,0,23.11,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01198000,"GREEN RIVER NEAR GREAT BARRINGTON, MA",42.192034,-73.390669,7709954,g2,FALSE,58,5.3.1,NorthEast,0,3.49,917,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
T01199200,"GUINEA BK AT WEST WOODS RD AT ELLSWORTH, CT",41.824261,-73.430122,7712258,g2,FALSE,58,5.3.1,NorthEast,0,13.88,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01203805,"WEEKEEPEEMEE RIVER AT HOTCHKISSVILLE, CT",41.557596,-73.215114,7713138,g2,FALSE,59,8.1.7,NorthEast,0,13.88,404,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T01208950,"SASCO BROOK NEAR SOUTHPORT, CT.",41.152874,-73.305949,7733309,g2,FALSE,59,8.1.7,NorthEast,0,21.55,0,42.08,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01208990,"SAUGATUCK RIVER NEAR REDDING, CT.",41.29454,-73.39512,7731677,g2,FALSE,59,8.1.7,NorthEast,0,21.55,460,9.99,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01319000,EAST BRANCH SACANDAGA RIVER AT GRIFFIN NY,43.473678,-74.223192,22295700,g2,FALSE,58,5.3.1,NorthEast,0,1.47,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01333000,"GREEN RIVER AT WILLIAMSTOWN, MA",42.708969,-73.196773,22290373,g2,FALSE,58,5.3.1,NorthEast,0,4.86,0,4.34,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01333500,LITTLE HOOSIC RIVER AT PETERSBURG NY,42.763968,-73.337333,22290155,g2,FALSE,58,5.3.1,NorthEast,0,5.67,0,1.84,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01343060,WEST CANADA CREEK NEAR WILMURT NY,43.36618,-74.957658,22741265,g2,FALSE,58,5.3.1,NorthEast,0,0.3,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01349711,WEST KILL BELOW HUNTER BROOK NEAR SPRUCETON NY,42.185088,-74.276812,3247574,g2,FALSE,58,5.3.1,NorthEast,0,1.14,0,0.27,24.13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01349810,WEST KILL NEAR WEST KILL NY,42.230365,-74.392926,3247574,g2,TRUE,58,5.3.1,NorthEast,0,1.14,0,0.27,24.13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01349840,BATAVIA KILL NEAR MAPLECREST NY,42.28953,-74.115971,3247480,g2,FALSE,58,5.3.1,NorthEast,0,1.14,0,0.24,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
T01350000,SCHOHARIE CREEK AT PRATTSVILLE NY,42.319528,-74.436537,3247466,g2,FALSE,58,5.3.1,NorthEast,0,1.41,1448,2,8.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01350080,MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY,42.377026,-74.412924,3247464,g2,FALSE,60,8.1.3,NorthEast,0,25.99,55,0.71,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01350140,MINE KILL NEAR NORTH BLENHEIM NY,42.428968,-74.472925,3247552,g2,FALSE,60,8.1.3,NorthEast,0,26.39,213,1.41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01361000,KINDERHOOK CREEK AT ROSSMAN NY,42.33055556,-73.74388889,6188948,g3,FALSE,58,5.3.1,NorthEast,0.12,3.47,7641,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
T01361500,CATSKILL CREEK AT OAK HILL NY,42.404526,-74.151527,6189554,g2,FALSE,60,8.1.3,NorthEast,0,23.34,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01362198,ESOPUS CREEK AT SHANDAKEN NY,42.116479,-74.388483,6189624,g2,FALSE,58,5.3.1,NorthEast,0,47.63,359,1.55,12.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01362200,ESOPUS CREEK AT ALLABEN NY,42.117034,-74.380149,6189624,g2,TRUE,58,5.3.1,NorthEast,0,47.63,359,1.55,12.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T0136230002,WOODLAND CREEK ABOVE MOUTH AT PHOENICIA NY,42.07972,-74.33458,6189648,g2,FALSE,58,5.3.1,NorthEast,0,54.53,3,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01362370,STONY CLOVE CREEK BLW OX CLOVE AT CHICHESTER NY,42.102028,-74.310889,6189644,g2,FALSE,58,5.3.1,NorthEast,0,13.96,9,1.11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01362380,STONY CLOVE CREEK NEAR PHOENICIA NY,42.09814568,-74.31709199,6189644,g3,TRUE,58,5.3.1,NorthEast,0,13.96,9,1.11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
T01362487,BEAVER KILL AT MOUNT TREMPER NY,42.046758,-74.2768136,6189750,g3,FALSE,58,5.3.1,NorthEast,0,41.31,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
T01362497,LITTLE BEAVER KILL @ BEECHFORD NR MT TREMPER NY,42.019536,-74.266258,6189752,g2,FALSE,58,5.3.1,NorthEast,0,54.53,0,0.97,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01363382,BUSH KILL BLW MALTBY HOLLOW BK AT WEST SHOKAN NY,41.965648,-74.292926,6191718,g2,FALSE,58,5.3.1,NorthEast,0,54.53,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01364959,RONDOUT CR ABOVE RED BROOK AT PEEKAMOOSE NY,41.937037,-74.374596,6199754,g2,FALSE,58,5.3.1,NorthEast,0,54.53,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
T01365000,RONDOUT CREEK NEAR LOWES CORNERS NY,41.866482,-74.4871,6200212,g2,FALSE,58,5.3.1,NorthEast,0,51.11,0,0.11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01374781,TITICUS RIVER BELOW JUNE ROAD AT SALEM CENTER NY,41.326972,-73.591389,6227370,g2,FALSE,59,8.1.7,NorthEast,0,29.27,925,17.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
T01408900,Cedar Creek at Western Blvd near Lanoka Harbor NJ,39.87916667,-74.1905556,9453855,g3,FALSE,84,8.5.4,SECstPlain,0,10.64,674,8.87,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01409810,WEST BRANCH WADING RIVER NEAR JENKINS NJ,39.688056,-74.548056,9454449,g2,FALSE,84,8.5.4,SECstPlain,0,29.62,0,1.13,10.05,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
T01411300,TUCKAHOE RIVER AT HEAD OF RIVER NJ,39.306944,-74.820556,9436435,g2,FALSE,84,8.5.4,SECstPlain,0,13.75,15,3.87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01413408,DRY BROOK AT ARKVILLE,42.146755,-74.62321,1748719,g2,FALSE,58,5.3.1,NorthEast,0,35.98,53,1.08,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01413500,EAST BR DELAWARE R AT MARGARETVILLE NY,42.14481,-74.653489,1748583,g2,FALSE,60,8.1.3,NorthEast,0,39.66,217,1.74,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01414000,PLATTE KILL AT DUNRAVEN NY,42.133143,-74.695434,1748723,g2,FALSE,60,8.1.3,NorthEast,0,43.8,0,0.91,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01414500,MILL BROOK NEAR DUNRAVEN NY,42.106199,-74.730435,1748611,g2,FALSE,58,5.3.1,NorthEast,0,48.95,0,0.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01415000,TREMPER KILL NEAR ANDES NY,42.120087,-74.818493,1748589,g2,FALSE,60,8.1.3,NorthEast,0,43.8,380,0.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01415460,TERRY CLOVE KILL NEAR DE LANCEY NY,42.147111,-74.905222,1748569,g2,FALSE,60,8.1.3,NorthEast,0,43.8,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01418500,BEAVER KILL AT CRAIGIE CLAIR NY,41.963144,-74.866828,1750385,g2,FALSE,58,5.3.1,NorthEast,0,44.31,1302,0.06,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01419500,WILLOWEMOC CREEK NR LIVINGSTON MANOR NY,41.903422,-74.812661,1750471,g2,FALSE,60,8.1.3,NorthEast,0,26.65,427,0.58,23.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01421618,TOWN BROOK SOUTHEAST OF HOBART NY,42.361193,-74.662098,2612794,g2,FALSE,60,8.1.3,NorthEast,0,43.8,0,0.55,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01422389,COULTER BROOK NEAR BOVINA CENTER NY,42.2387,-74.73599,2612942,g2,FALSE,60,8.1.3,NorthEast,0,43.8,0,0.21,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
T01422500,LITTLE DELAWARE RIVER NEAR DELHI NY,42.252308,-74.90155,2612842,g2,FALSE,60,8.1.3,NorthEast,0,43.8,372,1.2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01422738,WOLF CREEK AT MUNDALE NY,42.259529,-75.041832,2613340,g2,FALSE,60,8.1.3,NorthEast,0,43.8,0,0.41,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
T01422747,EAST BROOK EAST OF WALTON NY,42.172863,-75.121279,2613498,g2,FALSE,60,8.1.3,NorthEast,0,43.8,0,1.29,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
T01423000,WEST BRANCH DELAWARE RIVER AT WALTON NY,42.166196,-75.139891,2613578,g2,FALSE,60,8.1.3,NorthEast,0.23,43.58,1326,1.94,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T0142400103,TROUT CREEK NEAR TROUT CREEK NY,42.173695,-75.27934,2614018,g2,FALSE,60,8.1.3,NorthEast,0,43.8,0,1.61,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01424108,SHERRUCK BROOK TRIBUTARY NEAR TROUT CREEK NY,42.18777778,-75.3155556,2613418,g3,FALSE,60,8.1.3,NorthEast,0,43.8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
T0143400680,E BR NEVERSINK R NORTHEAST OF DENNING NY,41.967037,-74.447931,4147950,g2,FALSE,58,5.3.1,NorthEast,0,54.53,0,0.03,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
T01434017,EAST BR NEVERSINK RIVER NR CLARYVILLE NY,41.92537,-74.540156,4147394,g2,FALSE,58,5.3.1,NorthEast,0,52.86,0,0.12,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01434021,W BR NEVERSINK R AT WINNISOOK L NR FROST VALLEY NY,42.011203,-74.414318,4146586,g2,FALSE,58,5.3.1,NorthEast,0,54.53,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
T01434025,BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,41.99537,-74.500987,4147946,g2,FALSE,58,5.3.1,NorthEast,0,54.53,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01435000,NEVERSINK RIVER NEAR CLARYVILLE NY,41.890092,-74.589879,4147956,g2,FALSE,58,5.3.1,NorthEast,0,49.17,202,0.15,8.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01439500,"Bush Kill at Shoemakers, PA",41.088151,-75.037675,4153168,g2,FALSE,62,5.3.3,NorthEast,0,1.65,3840.6,4.04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01439590,"Little Bush Kill at Edgemere, PA",41.2587041,-74.9954499,4150904,g3,FALSE,62,5.3.3,NorthEast,0,1.02,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
T01439800,Big Flat Brook near Hainesville NJ,41.206944,-74.803611,4151294,g2,FALSE,67,8.4.1,EastHghlnds,0,5.84,411,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
T01440000,FLAT BROOK NEAR FLATBROOKVILLE NJ,41.106667,-74.952222,4151302,g2,FALSE,67,8.4.1,EastHghlnds,0,5.84,1272,1.53,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01440400,"Brodhead Creek near Analomink, PA",41.084815,-75.214625,4153166,g2,FALSE,62,5.3.3,NorthEast,0,3.28,2114.2,4.38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01448500,"Dilldown Creek near Long Pond, PA",41.035643,-75.543243,4186205,g2,FALSE,62,5.3.3,NorthEast,0,7.96,0,1.22,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T01451800,"Jordan Creek near Schnecksville, PA",40.661762,-75.626854,4187713,g2,FALSE,67,8.4.1,EastHghlnds,0,19.83,0,7.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01460880,Lockatong Creek at Raven Rock NJ,40.416111,-75.017778,2591267,g2,FALSE,64,8.3.1,NorthEast,0,32.06,0,2.99,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
T01461300,Wickecheoke Creek at Stockton NJ,40.411389,-74.986667,2589541,g2,FALSE,64,8.3.1,NorthEast,0,32.07,0,3.15,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
T01466500,MCDONALDS BRANCH IN LEBANON STATE FOREST NJ,39.885,-74.505278,4492036,g2,FALSE,84,8.5.4,SECstPlain,0,29.69,0,0.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T01470755,"Maiden Creek near Virginville, PA",40.52537159,-75.8749251,4779053,g3,FALSE,67,8.4.1,EastHghlnds,0.24,15.52,1983,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
T01471875,"Manatawny Creek near Spangsville, PA",40.339538,-75.742136,4780921,g2,FALSE,58,5.3.1,NorthEast,0,13.86,0,6.25,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01484000,"MURDERKILL RIVER NEAR FELTON, DE",38.975947,-75.567147,8076762,g2,FALSE,63,8.5.1,SECstPlain,0,5.22,0,4.04,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
T01484100,"BEAVERDAM BRANCH AT HOUSTON, DE",38.905778,-75.51275,8077030,g2,FALSE,63,8.5.1,SECstPlain,0,5.22,0,0.91,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01485000,"POCOMOKE RIVER NEAR WILLARDS, MD",38.388889,-75.324444,8401303,g2,FALSE,63,8.5.1,SECstPlain,0,8.2,0,1.49,13.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
T01485500,"NASSAWANGO CREEK NEAR SNOW HILL, MD",38.228917,-75.471444,8401785,g2,FALSE,63,8.5.1,SECstPlain,0,4.54,0,2.52,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01486000,"MANOKIN BRANCH NEAR PRINCESS ANNE, MD",38.213889,-75.671389,8401391,g2,FALSE,63,8.5.1,SECstPlain,0,0.91,0,7.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01487000,"NANTICOKE RIVER NEAR BRIDGEVILLE, DE",38.728333,-75.561861,8392898,g2,FALSE,63,8.5.1,SECstPlain,0,9.72,0,4.83,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01490000,"CHICAMACOMICO RIVER NEAR SALEM, MD",38.511667,-75.879917,8382361,g2,FALSE,63,8.5.1,SECstPlain,0,1.94,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T01491000,"CHOPTANK RIVER NEAR GREENSBORO, MD",38.997194,-75.785806,9407484,g2,FALSE,63,8.5.1,SECstPlain,0,6.19,537.31,3.05,7.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T01492000,"BEAVERDAM BRANCH AT MATTHEWS, MD",38.811503,-75.970494,9407842,g2,FALSE,63,8.5.1,SECstPlain,0,1.67,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
